StationID	Station	VisitDate	Time	Test	Symbol	Stratum	Result	Depth	Lab	FieldID
33	Cumberland Bay	05/12/93	1000	Total Ammonia		U	0.034	2	NY	9341070
33	Cumberland Bay	05/12/93	1000	Total Kjeldahl Nitrogen		U	0.13	2	NY	9341070
33	Cumberland Bay	05/12/93	1000	Total Nitrate-Nitrite		U	0.2	2	NY	9341070
33	Cumberland Bay	05/12/93	1000	Total Nitrate-Nitrite		U	0.19	2	VT	9341070
33	Cumberland Bay	05/12/93	1000	Total Nitrogen		U	0.44	2	VT	9341070
33	Cumberland Bay	05/12/93	1000	Total Organic Carbon		U	8.5	2	NY	9341070
33	Cumberland Bay	05/12/93	1000	Total Phosphorus		U	16	2	VT	9341070
33	Cumberland Bay	05/12/93	1000	Total Suspended Solids		U	1.1	2	VT	9341070
33	Cumberland Bay	05/12/93	1030	Alkalinity		U	46.7	10	VT	9341071
33	Cumberland Bay	05/12/93	1030	Chloride		U	11.1	10	VT	9341071
33	Cumberland Bay	05/12/93	1030	Dissolved Organic Carbon		U	4.5	10	NY	9341071
33	Cumberland Bay	05/12/93	1030	Dissolved Phosphorus		U	8	10	VT	9341071
33	Cumberland Bay	05/12/93	1030	Dissolved Silica		U	1.6	10	VT	9341071
33	Cumberland Bay	05/12/93	1030	Iron		U	71	10	NY	9341071
33	Cumberland Bay	05/12/93	1030	Lead		U	8	10	NY	9341071
33	Cumberland Bay	05/12/93	1030	Magnesium		U	3.3	10	NY	9341071
33	Cumberland Bay	05/12/93	1030	Potassium		U	1	10	NY	9341071
33	Cumberland Bay	05/12/93	1030	Sodium		U	6.8	10	NY	9341071
33	Cumberland Bay	05/12/93	1030	Total Ammonia		U	0.018	10	NY	9341071
