StationID	Station	VisitDate	Time	Test	Symbol	Stratum	Result	Depth	Lab	FieldID
2	South Lake B	10/10/18	1045	Dissolved Silica		U	6.18	2	unknown_replace_later	42410
2	South Lake B	23/05/18	1400	Dissolved Silica	<	U	0.2		unknown_replace_later	41313
2	South Lake B	06/06/18	1300	Dissolved Silica	<	U	0.2		unknown_replace_later	41326
2	South Lake B	20/06/18	1300	Dissolved Silica	<	U	0.2		unknown_replace_later	41351
2	South Lake B	13/07/18	1345	Dissolved Silica	<	U	0.2		unknown_replace_later	41392
2	South Lake B	31/07/18	1400	Dissolved Silica	<	U	0.2		unknown_replace_later	41415
2	South Lake B	24/08/18	1455	Dissolved Silica	<	U	0.2		unknown_replace_later	41461
2	South Lake B	20/09/18	1250	Dissolved Silica	<	U	0.2	2	unknown_replace_later	41492
2	South Lake B	26/10/18	1250	Dissolved Silica	<	U	0.2		unknown_replace_later	41512
2	South Lake B	17/09/18	1105	Dissolved Silica	<	U	0.2	2	unknown_replace_later	42391
2	South Lake B	23/05/18	1351	Dissolved Silica		U	1.76		unknown_replace_later	41312
2	South Lake B	06/06/18	1253	Dissolved Silica		U	2.25		unknown_replace_later	41325
2	South Lake B	20/06/18	1253	Dissolved Silica		U	2.59		unknown_replace_later	41350
2	South Lake B	13/07/18	1333	Dissolved Silica		U	4.08		unknown_replace_later	41391
2	South Lake B	31/07/18	1355	Dissolved Silica		U	5.62		unknown_replace_later	41414
2	South Lake B	14/08/18	1300	Dissolved Silica		U	6.33		unknown_replace_later	41434
2	South Lake B	24/08/18	1440	Dissolved Silica		U	5.71		unknown_replace_later	41460
2	South Lake B	20/09/18	1245	Dissolved Silica		U	2.55	2	unknown_replace_later	41491
2	South Lake B	26/10/18	1245	Dissolved Silica		U	5.99		unknown_replace_later	41511
2	South Lake B	17/09/18	1050	Dissolved Silica		U	2.91	2	unknown_replace_later	42390
2	South Lake B	18/05/18	1050	Sodium		U	11.617	2	unknown_replace_later	42135
2	South Lake B	06/07/18	1050	Sodium		U	16.045	2	unknown_replace_later	42233
2	South Lake B	10/10/18	1045	Sodium		U	17.518	2	unknown_replace_later	42410
2	South Lake B	18/05/18	1050	Total Calculated Hardness		U	92.21	2	unknown_replace_later	42135
2	South Lake B	06/07/18	1050	Total Calculated Hardness		U	107.058	2	unknown_replace_later	42233
2	South Lake B	10/10/18	1045	Total Calculated Hardness		U	113.514	2	unknown_replace_later	42410
4	South Lake A	02/05/18	1240	Alkalinity		U	63		unknown_replace_later	42112
4	South Lake A	06/07/18	1155	Alkalinity		E	70	2	unknown_replace_later	42234
4	South Lake A	06/07/18	1215	Alkalinity		H	56		unknown_replace_later	42235
4	South Lake A	10/10/18	1145	Alkalinity		U	81		unknown_replace_later	42411
4	South Lake A	02/05/18	1240	Aluminum		U	271.365		unknown_replace_later	42112
4	South Lake A	06/07/18	1155	Aluminum		E	167.948	2	unknown_replace_later	42234
4	South Lake A	06/07/18	1215	Aluminum		H	170.186		unknown_replace_later	42235
4	South Lake A	10/10/18	1145	Aluminum		U	655.366		unknown_replace_later	42411
4	South Lake A	02/05/18	1240	Calcium		U	22.466		unknown_replace_later	42112
4	South Lake A	06/07/18	1155	Calcium		E	23.394	2	unknown_replace_later	42234
4	South Lake A	06/07/18	1215	Calcium		H	18.937		unknown_replace_later	42235
4	South Lake A	10/10/18	1145	Calcium		U	25.545		unknown_replace_later	42411
4	South Lake A	23/05/18	1250	Chloride		U	18.9		unknown_replace_later	41310
4	South Lake A	12/06/18	1033	Chloride		E	19.6		unknown_replace_later	41328
4	South Lake A	12/06/18	1045	Chloride		H	20.5		unknown_replace_later	41329
4	South Lake A	20/06/18	1147	Chloride		E	20.1		unknown_replace_later	41347
4	South Lake A	20/06/18	1157	Chloride		H	19.3		unknown_replace_later	41348
4	South Lake A	13/07/18	1230	Chloride		U	20.5		unknown_replace_later	41389
4	South Lake A	31/07/18	1303	Chloride		U	18.1		unknown_replace_later	41412
4	South Lake A	14/08/18	1153	Chloride		E	21.6		unknown_replace_later	41431
4	South Lake A	14/08/18	1208	Chloride		H	21.6		unknown_replace_later	41432
4	South Lake A	24/08/18	1324	Chloride		E	23.5		unknown_replace_later	41457
4	South Lake A	24/08/18	1333	Chloride		H	19.6		unknown_replace_later	41458
4	South Lake A	20/09/18	1128	Chloride		U	23.5		unknown_replace_later	41489
4	South Lake A	26/10/18	1135	Chloride		U	28.8		unknown_replace_later	41509
4	South Lake A	02/05/18	1240	Chloride		U	19.3		unknown_replace_later	42112
4	South Lake A	18/05/18	1205	Chloride		U	18.7		unknown_replace_later	42136
4	South Lake A	28/05/18	1200	Chloride		E	19.7		unknown_replace_later	42150
4	South Lake A	28/05/18	1220	Chloride		H	17.3		unknown_replace_later	42151
4	South Lake A	12/06/18	1220	Chloride		E	20.7		unknown_replace_later	42168
4	South Lake A	12/06/18	1240	Chloride		H	20.3		unknown_replace_later	42169
4	South Lake A	25/06/18	1150	Chloride		U	19.2		unknown_replace_later	42192
4	South Lake A	30/07/18	1220	Chloride		H	17		unknown_replace_later	42201
4	South Lake A	06/07/18	1155	Chloride		E	16.8	2	unknown_replace_later	42234
4	South Lake A	06/07/18	1215	Chloride		H	19.8		unknown_replace_later	42235
4	South Lake A	18/07/18	1150	Chloride		U	19.7		unknown_replace_later	42255
